name	plot	weight	weightRatio	presence	no	date	block	position	watering	seedmix	seetDensity	substrate	brickType	brickRatio	acid	grassMass	forbMass	vegCov4	vegCov6	vegCov8	vegCov10	vegCov11	vegCov13	extraspecNo	specPres	specAbs	estRate
Geranium_pratense	Be3	0.02	0.039	0	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Helictotrichon_pubescens	Be3	0.05	0.108	0	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Hypochaeris_radicata	Be3	0	0.004	1	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Luzula_campestris	Be3	0	0	0	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Medicago_lupulina	Be3	0.02	0.038	0	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Onobrychis_viciifolia	Be3	0	0.009	0	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Plantago_lanceolata	Be3	0	0.005	0	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Plantago_media	Be3	0.01	0.017	0	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Poa_angustifolia	Be3	0.04	0.079	1	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Prunella_vulgaris	Be3	0.02	0.048	1	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Ranunculus_bulbosus	Be3	0	0.007	0	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Silene_flos-cuculi	Be3	0.01	0.02	1	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Thymus_pulegioides	Be3	0.01	0.026	1	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Tragopogon_pratensis	Be3	0	0.007	0	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Vicia_cracca	Be3	0	0.004	0	39	NA	B	c	0.5	Vigorous	4	NA	Demolition	30	Acid	0.9	6.6	11.4	19.7	30.4	49.6	58.5	44.8	0	9	11	0.45
Achillea_millefolium	Be4	0	0	1	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Anthoxanthum_odoratum	Be4	0	0	1	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Briza_media	Be4	0	0	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Bromus_hordeaceus	Be4	0.18	0.376	1	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Campanula_patula	Be4	0.05	0.113	1	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Daucus_carota	Be4	0	0	1	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Galium_album	Be4	0	0	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Hypochaeris_radicata	Be4	0	0	1	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Leontodon_hispidus	Be4	0	0	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Luzula_campestris	Be4	0	0	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Onobrychis_viciifolia	Be4	0.02	0.051	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Plantago_lanceolata	Be4	0	0	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Plantago_media	Be4	0	0	1	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Poa_angustifolia	Be4	0	0	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Primula_veris	Be4	0.11	0.239	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Ranunculus_acris	Be4	0	0	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Ranunculus_bulbosus	Be4	0	0	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Trisetum_flavescens	Be4	0.11	0.22	1	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Vicia_cracca	Be4	0	0	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Vicia_sepium	Be4	0	0	0	40	NA	B	c	0.5	Vigorous	4	NA	Demolition	5	Acid	10.6	2	12.6	37.2	25.2	42.6	56.2	53.6	1	8	12	0.4
Achillea_millefolium	C05	0.02	0.034	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Alopecurus_pratensis	C05	0.02	0.037	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Campanula_glomerata	C05	0.01	0.025	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Campanula_patula	C05	0	0.004	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Campanula_rotundifolia	C05	0.01	0.02	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Cardamine_pratensis	C05	0.03	0.056	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Daucus_carota	C05	0.03	0.066	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Geranium_pratense	C05	0.07	0.14	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Helictotrichon_pubescens	C05	0.03	0.069	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Luzula_campestris	C05	0.01	0.027	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Medicago_lupulina	C05	0	0.01	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Onobrychis_viciifolia	C05	0.05	0.113	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Phleum_pratense	C05	0.01	0.028	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Poa_angustifolia	C05	0.06	0.124	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Primula_veris	C05	0.06	0.117	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Ranunculus_acris	C05	0.02	0.044	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Silene_dioica	C05	0	0.005	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Silene_flos-cuculi	C05	0.01	0.014	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Trisetum_flavescens	C05	0.02	0.042	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Vicia_cracca	C05	0.01	0.027	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Achillea_millefolium	C07	0.02	0.033	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Anthoxanthum_odoratum	C07	0	0	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Bromus_hordeaceus	C07	0.01	0.011	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Campanula_glomerata	C07	0.06	0.121	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Campanula_patula	C07	0	0	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Campanula_rotundifolia	C07	0	0.006	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Cardamine_pratensis	C07	0.03	0.057	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Daucus_carota	C07	0.02	0.042	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Galium_album	C07	0	0	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Helictotrichon_pubescens	C07	0.03	0.057	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Leucanthemum_vulgare	C07	0.03	0.066	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Onobrychis_viciifolia	C07	0.07	0.15	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Phleum_pratense	C07	0.01	0.027	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Plantago_lanceolata	C07	0.02	0.036	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Prunella_vulgaris	C07	0	0	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Silene_flos-cuculi	C07	0	0.001	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Tragopogon_pratensis	C07	0.09	0.186	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Trisetum_flavescens	C07	0.1	0.205	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Vicia_cracca	C07	0	0	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Vicia_sepium	C07	0	0	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Alopecurus_pratensis	C13	0.04	0.093	1	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Briza_media	C13	0.04	0.091	1	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Bromus_erectus	C13	0.1	0.217	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Campanula_glomerata	C13	0.03	0.058	1	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Campanula_patula	C13	0.04	0.084	1	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Cynosurus_cristatus	C13	0.05	0.104	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Geranium_pratense	C13	0.02	0.038	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Hypochaeris_radicata	C13	0.01	0.019	1	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Leontodon_hispidus	C13	0.01	0.018	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Medicago_lupulina	C13	0.01	0.024	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Plantago_lanceolata	C13	0	0.008	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Plantago_media	C13	0.01	0.011	1	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Primula_veris	C13	0.01	0.02	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Ranunculus_bulbosus	C13	0	0.009	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Saxifraga_granulata	C13	0.01	0.018	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Silene_dioica	C13	0.03	0.053	1	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Tragopogon_pratensis	C13	0.01	0.014	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Trisetum_flavescens	C13	0.05	0.096	1	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Vicia_cracca	C13	0	0.008	0	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Vicia_sepium	C13	0.01	0.018	1	53	NA	C	o	3	Vigorous	4	NA	Clean	30	Acid	8.4	10.8	8.5	29.6	33.8	47.1	54.9	38.5	1	9	11	0.45
Achillea_millefolium	C15	0	0	1	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Agrostis_capillaris	C15	0	0	1	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Anthoxanthum_odoratum	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Briza_media	C15	0.27	0.571	1	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Cardamine_pratensis	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Crepis_biennis	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Cynosurus_cristatus	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Daucus_carota	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Festuca_rubra	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Galium_album	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Geranium_pratense	C15	0.08	0.176	1	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Hypochaeris_radicata	C15	0	0	1	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Leontodon_hispidus	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Luzula_campestris	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Medicago_lupulina	C15	0.03	0.058	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Onobrychis_viciifolia	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Prunella_vulgaris	C15	0.08	0.169	1	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Thymus_pulegioides	C15	0.01	0.026	1	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Tragopogon_pratensis	C15	0	0	1	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Vicia_cracca	C15	0	0	0	55	NA	C	o	3	Vigorous	4	NA	Clean	5	Acid	4.4	17.1	17.1	27.5	46.9	62.9	79.6	73.3	0	8	12	0.4
Agrostis_capillaris	Ce1	0.01	0.01	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Alopecurus_pratensis	Ce1	0.03	0.054	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Anthoxanthum_odoratum	Ce1	0.01	0.015	0	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Cardamine_pratensis	Ce1	0.02	0.04	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Crepis_biennis	Ce1	0	0.007	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Festuca_rubra	Ce1	0.06	0.131	0	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Helictotrichon_pubescens	Ce1	0.04	0.089	0	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Leontodon_hispidus	Ce1	0.01	0.025	0	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Luzula_campestris	Ce1	0	0.001	0	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Medicago_lupulina	Ce1	0.02	0.032	0	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Onobrychis_viciifolia	Ce1	0.06	0.116	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Plantago_lanceolata	Ce1	0.02	0.035	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Plantago_media	Ce1	0.03	0.062	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Primula_veris	Ce1	0.11	0.229	0	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Prunella_vulgaris	Ce1	0.01	0.015	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Ranunculus_acris	Ce1	0.01	0.022	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Ranunculus_bulbosus	Ce1	0.03	0.069	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Thymus_pulegioides	Ce1	0.01	0.029	0	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Veronica_chamaedrys	Ce1	0.01	0.016	1	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Vicia_sepium	Ce1	0	0.002	0	57	NA	C	o	3	Robust	4	NA	Demolition	30	Acid	13.5	6.8	21	27.8	53.7	63	64.7	59.6	0	11	9	0.55
Bromus_erectus	Ce2	0.08	0.172	0	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Bromus_hordeaceus	Ce2	0.01	0.016	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Campanula_patula	Ce2	0.01	0.028	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Campanula_rotundifolia	Ce2	0.03	0.058	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Crepis_biennis	Ce2	0.01	0.015	0	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Cynosurus_cristatus	Ce2	0.01	0.021	0	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Daucus_carota	Ce2	0.03	0.07	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Galium_album	Ce2	0.01	0.025	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Leucanthemum_vulgare	Ce2	0.04	0.08	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Luzula_campestris	Ce2	0	0.007	0	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
